order_id,lens_type,current_stage,order_age_hours,sla_hours,inventory_available,qc_failures,store_location,rework_count,delay_reason,breached
ORD-2024-103357,Single Vision,Coating,13.4,24,0,0,Kolkata,0,Machine Breakdown,1
ORD-2024-103358,Single Vision,Order Placed,0.7,24,1,1,Delhi,1,QC Failure,0
ORD-2024-103359,Bifocal,Order Placed,1.1,48,1,1,Kolkata,1,None,0
ORD-2024-103360,Single Vision,Coating,22.2,24,1,1,Mumbai,1,None,0
ORD-2024-103361,Single Vision,Order Placed,6.1,18,1,0,Mumbai,2,Logistics Delay,0
ORD-2024-103362,Bifocal,Packing,57.4,48,0,1,Kolkata,0,None,1
ORD-2024-103363,Bifocal,Lens Cutting,59.3,48,0,3,Delhi,1,None,1
ORD-2024-103364,Single Vision,Packing,20.3,24,1,0,Mumbai,0,None,0
ORD-2024-103365,Single Vision,Prescription Verified,8.8,24,0,1,Kolkata,0,None,0
ORD-2024-103366,Bifocal,Quality Check,77.9,48,0,0,Chennai,0,Inventory Shortage,1
ORD-2024-103367,Bifocal,Shipped,93.6,48,1,3,Bangalore,1,None,1
ORD-2024-103368,Progressive,Shipped,131.0,72,0,0,Delhi,0,Inventory Shortage,1
ORD-2024-103369,Single Vision,Packing,37.3,24,1,1,Hyderabad,1,QC Failure,1
ORD-2024-103370,Bifocal,Coating,20.6,48,0,0,Hyderabad,0,None,0
ORD-2024-103371,Single Vision,Prescription Verified,4.0,30,1,0,Delhi,0,Inventory Shortage,0
ORD-2024-103372,Bifocal,Frame Fitting,40.0,48,1,0,Hyderabad,0,None,0
ORD-2024-103373,Single Vision,Order Placed,2.8,24,0,0,Hyderabad,0,Supplier Delay,0
ORD-2024-103374,Single Vision,Order Placed,0.5,18,1,0,Delhi,0,None,0
ORD-2024-103375,Bifocal,Coating,30.5,48,0,2,Hyderabad,0,None,0
ORD-2024-103376,Single Vision,Prescription Verified,15.3,24,0,0,Chennai,1,None,0
ORD-2024-103377,Single Vision,Packing,28.6,24,1,0,Delhi,0,Logistics Delay,0
ORD-2024-103378,Single Vision,Lens Cutting,7.2,24,1,0,Mumbai,0,None,0
ORD-2024-103379,Single Vision,Shipped,25.4,24,1,0,Hyderabad,0,None,0
ORD-2024-103380,Progressive,Lens Cutting,56.4,72,0,0,Bangalore,0,Inventory Shortage,0
ORD-2024-103381,Single Vision,Lens Cutting,7.9,24,1,0,Bangalore,0,None,0
ORD-2024-103382,Single Vision,Frame Fitting,34.9,30,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-103383,Bifocal,Quality Check,24.5,48,1,0,Hyderabad,0,None,0
ORD-2024-103384,Single Vision,Quality Check,20.2,24,1,0,Kolkata,0,Logistics Delay,0
ORD-2024-103385,Bifocal,Packing,43.2,48,1,0,Bangalore,0,None,0
ORD-2024-103386,Single Vision,Prescription Verified,1.9,24,1,1,Mumbai,2,Logistics Delay,0
ORD-2024-103387,Single Vision,Lens Cutting,17.0,24,0,1,Mumbai,0,Supplier Delay,1
ORD-2024-103388,Single Vision,Order Placed,3.8,30,1,0,Delhi,0,Inventory Shortage,0
ORD-2024-103389,Single Vision,Shipped,42.0,24,0,0,Mumbai,0,Inventory Shortage,1
ORD-2024-103390,Single Vision,Lens Cutting,11.7,24,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-103391,Bifocal,Packing,120.0,48,0,3,Bangalore,2,QC Failure,1
ORD-2024-103392,Bifocal,Lens Cutting,19.9,48,1,0,Pune,0,None,0
ORD-2024-103393,Progressive,Frame Fitting,87.7,72,0,0,Hyderabad,1,Supplier Delay,1
ORD-2024-103394,Bifocal,Packing,117.8,48,0,1,Hyderabad,2,Inventory Shortage,1
ORD-2024-103395,Single Vision,Shipped,35.5,24,1,0,Hyderabad,1,Logistics Delay,0
ORD-2024-103396,Single Vision,Lens Cutting,13.9,24,1,0,Chennai,0,None,0
ORD-2024-103397,Bifocal,Quality Check,36.8,48,1,2,Hyderabad,0,QC Failure,0
ORD-2024-103398,Single Vision,Order Placed,4.2,18,1,1,Pune,0,Logistics Delay,0
ORD-2024-103399,Single Vision,Frame Fitting,15.8,24,1,0,Mumbai,0,None,0
ORD-2024-103400,Bifocal,Order Placed,0.9,48,1,0,Mumbai,0,None,0
ORD-2024-103401,Bifocal,Order Placed,16.6,48,1,1,Bangalore,0,Inventory Shortage,0
ORD-2024-103402,Single Vision,Shipped,56.5,24,0,0,Hyderabad,0,Inventory Shortage,1
ORD-2024-103403,Progressive,Frame Fitting,46.7,60,0,0,Delhi,0,None,0
ORD-2024-103404,Single Vision,Frame Fitting,10.5,24,1,0,Delhi,0,None,0
ORD-2024-103405,Single Vision,Frame Fitting,22.1,24,1,0,Bangalore,1,Supplier Delay,1
ORD-2024-103406,Progressive,Lens Cutting,58.3,72,0,0,Mumbai,0,Inventory Shortage,0
ORD-2024-103407,Single Vision,Frame Fitting,21.9,18,1,0,Delhi,2,None,0
ORD-2024-103408,Progressive,Coating,64.5,72,1,1,Hyderabad,1,QC Failure,0
ORD-2024-103409,Progressive,Shipped,127.1,72,0,1,Bangalore,0,Inventory Shortage,1
ORD-2024-103410,Single Vision,Frame Fitting,24.3,24,0,0,Hyderabad,0,Supplier Delay,1
ORD-2024-103411,Progressive,Coating,40.7,72,0,0,Bangalore,0,Inventory Shortage,1
ORD-2024-103412,Bifocal,Prescription Verified,10.6,48,0,0,Hyderabad,0,None,0
ORD-2024-103413,Bifocal,Shipped,55.1,48,0,0,Delhi,0,None,0
ORD-2024-103414,Single Vision,Coating,15.7,24,1,0,Delhi,0,None,0
ORD-2024-103415,Progressive,Coating,45.2,72,0,0,Kolkata,0,Logistics Delay,0
ORD-2024-103416,Bifocal,Quality Check,31.5,48,1,0,Pune,0,Logistics Delay,0
ORD-2024-103417,Single Vision,Coating,19.1,24,0,0,Chennai,0,Inventory Shortage,0
ORD-2024-103418,Single Vision,Prescription Verified,3.4,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-103419,Single Vision,Order Placed,0.5,24,1,0,Hyderabad,0,None,0
ORD-2024-103420,Progressive,Coating,45.3,72,0,0,Delhi,0,None,0
ORD-2024-103421,Bifocal,Coating,61.4,48,0,2,Chennai,2,Logistics Delay,1
ORD-2024-103422,Single Vision,Prescription Verified,0.5,24,1,0,Kolkata,0,None,0
ORD-2024-103423,Bifocal,Prescription Verified,4.9,48,1,0,Bangalore,0,None,0
ORD-2024-103424,Bifocal,Prescription Verified,1.1,48,1,0,Bangalore,0,None,0
ORD-2024-103425,Single Vision,Coating,14.1,24,1,0,Delhi,0,None,0
ORD-2024-103426,Single Vision,Frame Fitting,24.6,24,1,0,Chennai,0,Machine Breakdown,1
ORD-2024-103427,Single Vision,Order Placed,0.5,24,1,0,Bangalore,0,None,0
ORD-2024-103428,Single Vision,Packing,26.1,30,1,0,Bangalore,0,None,0
ORD-2024-103429,Single Vision,Coating,16.5,24,1,1,Pune,0,None,0
ORD-2024-103430,Bifocal,Packing,41.1,48,1,0,Hyderabad,0,None,0
ORD-2024-103431,Single Vision,Frame Fitting,15.4,24,1,0,Chennai,1,None,0
ORD-2024-103432,Single Vision,Packing,24.5,24,0,1,Kolkata,0,None,1
ORD-2024-103433,Progressive,Frame Fitting,108.7,72,0,2,Bangalore,1,None,1
ORD-2024-103434,Single Vision,Packing,50.2,24,0,1,Hyderabad,1,Inventory Shortage,1
ORD-2024-103435,Single Vision,Lens Cutting,9.0,24,1,0,Mumbai,0,None,0
ORD-2024-103436,Progressive,Quality Check,78.8,72,0,0,Hyderabad,0,Machine Breakdown,1
ORD-2024-103437,Single Vision,Coating,16.4,24,1,0,Mumbai,0,None,0
ORD-2024-103438,Bifocal,Prescription Verified,12.1,48,0,0,Bangalore,0,Supplier Delay,0
ORD-2024-103439,Bifocal,Prescription Verified,27.9,60,1,0,Pune,0,Machine Breakdown,0
ORD-2024-103440,Bifocal,Quality Check,30.0,36,1,0,Pune,0,None,0
ORD-2024-103441,Progressive,Coating,50.3,60,1,3,Pune,0,QC Failure,1
ORD-2024-103442,Progressive,Quality Check,111.8,72,1,3,Bangalore,0,None,1
ORD-2024-103443,Single Vision,Packing,20.0,24,1,0,Mumbai,0,None,0
ORD-2024-103444,Single Vision,Shipped,22.0,24,1,0,Pune,0,Machine Breakdown,0
ORD-2024-103445,Progressive,Shipped,158.6,96,1,2,Mumbai,0,Machine Breakdown,1
ORD-2024-103446,Progressive,Packing,110.4,72,0,0,Bangalore,0,Inventory Shortage,1
ORD-2024-103447,Progressive,Lens Cutting,46.0,72,0,0,Mumbai,0,QC Failure,0
ORD-2024-103448,Bifocal,Order Placed,5.0,36,0,0,Chennai,0,None,0
ORD-2024-103449,Single Vision,Frame Fitting,17.4,24,0,0,Delhi,2,None,0
ORD-2024-103450,Single Vision,Packing,32.4,24,0,0,Mumbai,0,Supplier Delay,1
ORD-2024-103451,Single Vision,Quality Check,37.9,24,0,0,Delhi,1,Inventory Shortage,1
ORD-2024-103452,Bifocal,Quality Check,50.6,48,1,0,Bangalore,0,Supplier Delay,1
ORD-2024-103453,Bifocal,Lens Cutting,10.4,48,1,1,Chennai,1,QC Failure,0
ORD-2024-103454,Single Vision,Lens Cutting,14.3,24,0,0,Chennai,0,Supplier Delay,0
ORD-2024-103455,Bifocal,Prescription Verified,8.6,48,1,0,Bangalore,0,None,0
ORD-2024-103456,Single Vision,Order Placed,7.6,24,0,0,Pune,0,Supplier Delay,0
ORD-2024-103457,Single Vision,Packing,10.7,24,1,0,Kolkata,0,QC Failure,0
ORD-2024-103458,Progressive,Lens Cutting,88.7,72,0,1,Mumbai,2,Supplier Delay,1
ORD-2024-103459,Single Vision,Packing,25.1,24,1,0,Pune,0,Machine Breakdown,0
ORD-2024-103460,Progressive,Packing,138.0,96,0,0,Delhi,0,Supplier Delay,1
ORD-2024-103461,Single Vision,Packing,36.3,30,1,0,Chennai,1,None,0
ORD-2024-103462,Single Vision,Order Placed,2.1,24,1,0,Kolkata,0,None,0
ORD-2024-103463,Progressive,Lens Cutting,56.1,72,0,1,Delhi,1,Inventory Shortage,1
ORD-2024-103464,Bifocal,Lens Cutting,29.2,60,0,0,Mumbai,0,None,0
ORD-2024-103465,Bifocal,Lens Cutting,23.4,48,0,1,Delhi,0,None,0
ORD-2024-103466,Progressive,Frame Fitting,142.0,96,0,0,Bangalore,0,Supplier Delay,1
ORD-2024-103467,Bifocal,Prescription Verified,21.0,48,0,0,Pune,0,None,0
ORD-2024-103468,Single Vision,Frame Fitting,25.2,30,0,0,Mumbai,0,None,0
ORD-2024-103469,Single Vision,Packing,26.6,24,1,1,Bangalore,1,None,0
ORD-2024-103470,Single Vision,Packing,33.4,30,1,0,Bangalore,1,Logistics Delay,1
ORD-2024-103471,Bifocal,Packing,46.9,48,1,0,Chennai,1,None,0
ORD-2024-103472,Single Vision,Lens Cutting,6.4,24,1,0,Hyderabad,0,None,0
ORD-2024-103473,Single Vision,Lens Cutting,6.0,18,1,0,Pune,0,Logistics Delay,0
ORD-2024-103474,Single Vision,Order Placed,1.1,24,1,0,Chennai,0,None,0
ORD-2024-103475,Bifocal,Frame Fitting,47.1,48,0,0,Chennai,0,QC Failure,1
ORD-2024-103476,Progressive,Lens Cutting,25.4,72,1,0,Chennai,0,None,0
ORD-2024-103477,Bifocal,Packing,70.3,48,1,3,Mumbai,1,None,1
ORD-2024-103478,Bifocal,Lens Cutting,8.9,36,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-103479,Single Vision,Packing,42.7,30,1,0,Kolkata,0,Logistics Delay,0
ORD-2024-103480,Bifocal,Coating,31.4,48,0,1,Bangalore,0,Supplier Delay,0
ORD-2024-103481,Progressive,Quality Check,111.7,96,1,1,Hyderabad,0,None,1
ORD-2024-103482,Bifocal,Quality Check,45.2,48,1,0,Bangalore,0,None,1
ORD-2024-103483,Progressive,Lens Cutting,35.1,72,0,1,Chennai,0,Inventory Shortage,0
ORD-2024-103484,Single Vision,Lens Cutting,19.9,24,1,0,Mumbai,2,Logistics Delay,1
ORD-2024-103485,Progressive,Order Placed,2.9,72,0,0,Mumbai,2,Supplier Delay,0
ORD-2024-103486,Progressive,Prescription Verified,2.0,96,1,0,Bangalore,0,None,0
ORD-2024-103487,Bifocal,Lens Cutting,50.8,48,0,2,Chennai,2,Inventory Shortage,1
ORD-2024-103488,Single Vision,Shipped,16.1,18,1,0,Mumbai,0,None,0
ORD-2024-103489,Bifocal,Prescription Verified,6.9,48,1,0,Mumbai,0,None,0
ORD-2024-103490,Bifocal,Frame Fitting,56.6,60,0,0,Delhi,0,Supplier Delay,0
ORD-2024-103491,Single Vision,Prescription Verified,0.5,18,1,0,Mumbai,0,None,0
ORD-2024-103492,Single Vision,Quality Check,26.0,24,1,0,Kolkata,0,Supplier Delay,1
ORD-2024-103493,Single Vision,Coating,15.0,24,1,2,Hyderabad,1,Inventory Shortage,0
ORD-2024-103494,Single Vision,Frame Fitting,7.6,18,1,0,Bangalore,0,None,0
ORD-2024-103495,Single Vision,Order Placed,5.4,24,1,0,Bangalore,0,None,0
ORD-2024-103496,Bifocal,Frame Fitting,36.4,60,0,0,Mumbai,0,Logistics Delay,0
ORD-2024-103497,Single Vision,Order Placed,0.5,24,1,0,Mumbai,0,None,0
ORD-2024-103498,Single Vision,Frame Fitting,20.8,24,0,0,Bangalore,0,QC Failure,1
ORD-2024-103499,Bifocal,Frame Fitting,28.2,48,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-103500,Bifocal,Frame Fitting,47.1,48,1,1,Delhi,0,Machine Breakdown,0
ORD-2024-103501,Progressive,Frame Fitting,94.1,72,1,2,Delhi,1,QC Failure,1
ORD-2024-103502,Progressive,Coating,56.0,60,0,0,Chennai,0,Supplier Delay,1
ORD-2024-103503,Bifocal,Frame Fitting,41.0,48,0,0,Delhi,0,None,0
ORD-2024-103504,Single Vision,Coating,10.2,24,1,0,Delhi,0,None,0
ORD-2024-103505,Bifocal,Packing,50.7,36,1,0,Chennai,0,Inventory Shortage,1
ORD-2024-103506,Single Vision,Prescription Verified,7.1,24,1,0,Bangalore,0,None,0
ORD-2024-103507,Bifocal,Lens Cutting,43.0,60,0,3,Mumbai,2,Inventory Shortage,1
ORD-2024-103508,Single Vision,Prescription Verified,0.9,24,1,0,Pune,0,None,0
ORD-2024-103509,Single Vision,Quality Check,18.3,24,1,0,Bangalore,0,None,0
ORD-2024-103510,Bifocal,Prescription Verified,13.8,48,1,0,Pune,1,Machine Breakdown,0
ORD-2024-103511,Progressive,Lens Cutting,69.8,60,0,0,Delhi,0,Supplier Delay,1
ORD-2024-103512,Progressive,Frame Fitting,108.7,96,0,0,Delhi,1,None,0
ORD-2024-103513,Bifocal,Order Placed,3.1,60,1,0,Kolkata,0,None,0
ORD-2024-103514,Bifocal,Lens Cutting,24.5,48,1,0,Bangalore,0,None,0
ORD-2024-103515,Progressive,Packing,122.9,96,0,0,Kolkata,0,Inventory Shortage,1
ORD-2024-103516,Single Vision,Lens Cutting,5.9,24,0,0,Pune,0,None,0
ORD-2024-103517,Progressive,Lens Cutting,60.3,72,0,0,Delhi,0,Logistics Delay,0
ORD-2024-103518,Bifocal,Coating,22.9,48,1,0,Hyderabad,0,None,0
ORD-2024-103519,Bifocal,Coating,37.8,48,0,0,Delhi,0,Supplier Delay,0
ORD-2024-103520,Single Vision,Coating,12.9,24,1,0,Chennai,0,None,0
ORD-2024-103521,Bifocal,Packing,51.7,48,1,0,Mumbai,0,Inventory Shortage,0
ORD-2024-103522,Progressive,Frame Fitting,54.3,72,1,1,Bangalore,0,QC Failure,0
ORD-2024-103523,Progressive,Shipped,154.2,72,0,2,Mumbai,1,Logistics Delay,1
ORD-2024-103524,Bifocal,Prescription Verified,23.9,48,0,0,Kolkata,0,Supplier Delay,0
ORD-2024-103525,Single Vision,Lens Cutting,9.9,24,1,0,Bangalore,0,None,0
ORD-2024-103526,Single Vision,Prescription Verified,9.6,24,0,0,Chennai,0,Inventory Shortage,0
ORD-2024-103527,Single Vision,Packing,26.2,30,1,0,Pune,0,None,0
ORD-2024-103528,Single Vision,Frame Fitting,19.0,24,1,0,Chennai,0,None,0
ORD-2024-103529,Single Vision,Coating,11.2,24,1,0,Delhi,0,None,0
ORD-2024-103530,Bifocal,Packing,43.7,48,1,0,Delhi,0,None,0
ORD-2024-103531,Progressive,Order Placed,8.6,72,0,2,Chennai,0,Supplier Delay,0
ORD-2024-103532,Bifocal,Order Placed,1.4,48,1,0,Chennai,0,Machine Breakdown,0
ORD-2024-103533,Single Vision,Order Placed,3.3,24,1,0,Pune,0,None,0
ORD-2024-103534,Progressive,Shipped,130.9,72,0,0,Delhi,0,None,1
ORD-2024-103535,Bifocal,Prescription Verified,1.3,48,0,0,Chennai,0,None,0
ORD-2024-103536,Bifocal,Prescription Verified,1.2,48,1,0,Mumbai,0,None,0
ORD-2024-103537,Single Vision,Prescription Verified,6.8,24,1,1,Kolkata,0,None,0
ORD-2024-103538,Bifocal,Shipped,74.3,48,1,0,Bangalore,1,Machine Breakdown,1
ORD-2024-103539,Bifocal,Frame Fitting,30.1,60,0,0,Bangalore,0,None,0
ORD-2024-103540,Single Vision,Shipped,32.5,24,1,0,Bangalore,0,Supplier Delay,1
ORD-2024-103541,Single Vision,Coating,20.2,24,1,0,Mumbai,1,None,0
ORD-2024-103542,Progressive,Prescription Verified,1.6,60,0,0,Hyderabad,0,None,0
ORD-2024-103543,Progressive,Coating,56.8,72,0,0,Delhi,0,None,0
ORD-2024-103544,Bifocal,Packing,71.6,48,1,2,Bangalore,0,None,1
ORD-2024-103545,Bifocal,Prescription Verified,1.4,48,1,1,Bangalore,0,QC Failure,0
ORD-2024-103546,Progressive,Packing,96.4,96,1,0,Kolkata,0,None,0
ORD-2024-103547,Single Vision,Quality Check,24.6,24,1,0,Bangalore,0,Supplier Delay,0
ORD-2024-103548,Progressive,Quality Check,123.2,72,0,0,Delhi,0,Supplier Delay,1
ORD-2024-103549,Single Vision,Lens Cutting,4.8,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-103550,Single Vision,Shipped,20.1,18,1,0,Delhi,0,None,0
ORD-2024-103551,Bifocal,Coating,39.2,48,1,0,Bangalore,0,Inventory Shortage,0
ORD-2024-103552,Single Vision,Coating,20.8,24,0,1,Kolkata,0,Inventory Shortage,0
ORD-2024-103553,Single Vision,Coating,16.3,24,1,0,Mumbai,0,None,0
ORD-2024-103554,Single Vision,Quality Check,22.5,24,1,0,Delhi,0,QC Failure,0
ORD-2024-103555,Single Vision,Lens Cutting,0.7,24,1,0,Kolkata,0,Supplier Delay,0
ORD-2024-103556,Single Vision,Coating,26.6,24,0,0,Mumbai,0,Supplier Delay,1
ORD-2024-103557,Progressive,Lens Cutting,44.9,96,0,3,Delhi,1,QC Failure,0
ORD-2024-103558,Progressive,Prescription Verified,15.3,72,1,1,Pune,0,None,0
ORD-2024-103559,Bifocal,Prescription Verified,1.0,48,1,0,Pune,0,Logistics Delay,0
ORD-2024-103560,Bifocal,Coating,5.0,36,0,1,Bangalore,0,Supplier Delay,0
ORD-2024-103561,Bifocal,Packing,97.3,48,0,1,Mumbai,1,Logistics Delay,1
ORD-2024-103562,Bifocal,Shipped,37.7,48,1,0,Mumbai,0,None,0
ORD-2024-103563,Bifocal,Frame Fitting,31.8,36,0,0,Delhi,0,Supplier Delay,0
ORD-2024-103564,Bifocal,Coating,37.6,48,1,0,Hyderabad,0,Machine Breakdown,0
ORD-2024-103565,Single Vision,Prescription Verified,2.5,18,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-103566,Single Vision,Coating,17.4,24,1,0,Mumbai,0,Machine Breakdown,0
ORD-2024-103567,Progressive,Prescription Verified,19.7,72,1,2,Hyderabad,0,None,0
ORD-2024-103568,Bifocal,Frame Fitting,37.8,48,1,0,Mumbai,0,None,0
ORD-2024-103569,Bifocal,Frame Fitting,27.3,48,0,0,Chennai,0,Supplier Delay,1
ORD-2024-103570,Progressive,Shipped,96.3,72,0,0,Chennai,0,Machine Breakdown,1
ORD-2024-103571,Single Vision,Prescription Verified,7.4,24,1,0,Bangalore,0,None,0
ORD-2024-103572,Bifocal,Lens Cutting,10.6,48,1,0,Pune,0,None,0
ORD-2024-103573,Single Vision,Lens Cutting,15.5,24,1,0,Hyderabad,0,Logistics Delay,0
ORD-2024-103574,Progressive,Frame Fitting,98.9,72,1,3,Kolkata,0,Machine Breakdown,0
ORD-2024-103575,Single Vision,Shipped,23.2,24,1,0,Hyderabad,0,None,0
ORD-2024-103576,Progressive,Order Placed,45.6,72,0,0,Bangalore,1,Inventory Shortage,1
ORD-2024-103577,Single Vision,Frame Fitting,25.6,24,1,1,Hyderabad,0,None,1
ORD-2024-103578,Single Vision,Lens Cutting,5.4,24,1,0,Mumbai,0,None,0
ORD-2024-103579,Bifocal,Prescription Verified,7.1,48,1,0,Pune,0,None,0
ORD-2024-103580,Single Vision,Order Placed,3.9,30,1,0,Hyderabad,0,Logistics Delay,0
ORD-2024-103581,Bifocal,Packing,48.3,48,1,0,Pune,0,None,0
ORD-2024-103582,Progressive,Quality Check,78.6,72,0,0,Mumbai,0,None,1
ORD-2024-103583,Single Vision,Lens Cutting,5.9,24,1,0,Mumbai,0,None,0
ORD-2024-103584,Single Vision,Lens Cutting,15.7,24,1,0,Delhi,0,Inventory Shortage,0
ORD-2024-103585,Single Vision,Shipped,25.3,24,0,0,Delhi,0,None,1
ORD-2024-103586,Single Vision,Packing,24.3,18,1,0,Kolkata,0,Machine Breakdown,0
ORD-2024-103587,Progressive,Coating,43.8,72,1,0,Mumbai,0,Machine Breakdown,0
ORD-2024-103588,Single Vision,Shipped,46.7,24,0,2,Bangalore,0,Inventory Shortage,1
ORD-2024-103589,Bifocal,Frame Fitting,53.5,48,1,0,Pune,1,Supplier Delay,0
ORD-2024-103590,Single Vision,Coating,11.9,24,1,0,Mumbai,0,None,0
ORD-2024-103591,Single Vision,Packing,39.0,24,0,0,Pune,0,None,1
ORD-2024-103592,Single Vision,Lens Cutting,18.1,24,1,1,Chennai,1,None,0
ORD-2024-103593,Bifocal,Lens Cutting,24.0,36,1,2,Mumbai,0,None,0
ORD-2024-103594,Bifocal,Packing,45.3,60,1,0,Bangalore,0,None,0
ORD-2024-103595,Single Vision,Shipped,18.6,18,1,0,Kolkata,0,Inventory Shortage,1
ORD-2024-103596,Bifocal,Lens Cutting,29.9,48,0,0,Bangalore,0,None,0
ORD-2024-103597,Single Vision,Frame Fitting,23.1,24,1,0,Delhi,0,Logistics Delay,1
ORD-2024-103598,Single Vision,Frame Fitting,11.0,24,1,0,Kolkata,0,None,0
ORD-2024-103599,Single Vision,Quality Check,22.1,24,1,0,Hyderabad,0,None,0
ORD-2024-103600,Bifocal,Shipped,96.5,60,0,0,Mumbai,0,Logistics Delay,1
ORD-2024-103601,Single Vision,Packing,26.8,24,1,0,Bangalore,0,Machine Breakdown,1
ORD-2024-103602,Bifocal,Packing,58.2,48,0,0,Mumbai,0,QC Failure,1
ORD-2024-103603,Bifocal,Shipped,68.1,48,1,0,Mumbai,0,None,1
ORD-2024-103604,Bifocal,Prescription Verified,12.3,48,0,0,Chennai,0,Supplier Delay,1
ORD-2024-103605,Bifocal,Shipped,72.8,48,0,0,Hyderabad,0,None,0
ORD-2024-103606,Bifocal,Frame Fitting,22.2,48,1,0,Chennai,0,None,0
ORD-2024-103607,Progressive,Shipped,225.2,96,0,1,Kolkata,2,Inventory Shortage,1
ORD-2024-103608,Bifocal,Quality Check,59.6,48,0,0,Delhi,0,Machine Breakdown,1
ORD-2024-103609,Single Vision,Coating,4.3,18,1,0,Pune,0,Logistics Delay,0
ORD-2024-103610,Single Vision,Prescription Verified,0.6,24,1,0,Chennai,0,Machine Breakdown,0
ORD-2024-103611,Single Vision,Packing,18.7,24,1,0,Kolkata,0,Machine Breakdown,0
ORD-2024-103612,Progressive,Quality Check,123.5,72,0,3,Bangalore,0,QC Failure,1
ORD-2024-103613,Single Vision,Prescription Verified,4.5,24,1,0,Delhi,0,None,0
ORD-2024-103614,Single Vision,Shipped,29.0,24,0,0,Mumbai,0,None,1
ORD-2024-103615,Bifocal,Order Placed,1.6,48,0,0,Pune,0,Supplier Delay,0
ORD-2024-103616,Bifocal,Packing,41.2,48,1,0,Bangalore,0,None,0
ORD-2024-103617,Bifocal,Coating,35.6,48,1,0,Chennai,2,None,0
ORD-2024-103618,Single Vision,Packing,23.6,24,1,0,Mumbai,0,None,0
ORD-2024-103619,Progressive,Frame Fitting,40.9,72,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-103620,Single Vision,Coating,11.4,24,1,0,Mumbai,0,None,0
ORD-2024-103621,Single Vision,Shipped,33.8,30,1,0,Mumbai,0,None,0
ORD-2024-103622,Single Vision,Lens Cutting,7.5,24,1,0,Mumbai,0,QC Failure,0
ORD-2024-103623,Progressive,Shipped,191.9,96,1,2,Bangalore,1,QC Failure,1
ORD-2024-103624,Single Vision,Quality Check,28.3,24,1,0,Bangalore,0,Machine Breakdown,0
ORD-2024-103625,Progressive,Order Placed,19.4,60,0,1,Chennai,2,Inventory Shortage,0
ORD-2024-103626,Bifocal,Quality Check,64.8,48,0,0,Mumbai,0,None,1
ORD-2024-103627,Single Vision,Lens Cutting,4.6,24,1,0,Pune,0,None,0
ORD-2024-103628,Single Vision,Prescription Verified,3.9,24,1,0,Pune,0,None,0
ORD-2024-103629,Single Vision,Shipped,24.0,24,1,0,Hyderabad,0,None,1
ORD-2024-103630,Progressive,Order Placed,1.7,60,0,0,Mumbai,0,None,0
ORD-2024-103631,Progressive,Packing,93.3,72,0,3,Kolkata,0,QC Failure,1
ORD-2024-103632,Bifocal,Prescription Verified,32.4,48,0,2,Kolkata,2,QC Failure,1
ORD-2024-103633,Single Vision,Frame Fitting,10.9,24,1,0,Hyderabad,0,None,0
ORD-2024-103634,Bifocal,Packing,76.7,48,1,1,Mumbai,2,QC Failure,1
ORD-2024-103635,Single Vision,Frame Fitting,21.2,24,1,1,Bangalore,0,None,0
ORD-2024-103636,Bifocal,Frame Fitting,37.6,48,1,0,Chennai,0,None,1
ORD-2024-103637,Single Vision,Order Placed,7.1,24,1,0,Hyderabad,0,Logistics Delay,0
ORD-2024-103638,Bifocal,Frame Fitting,62.9,48,1,1,Hyderabad,0,Inventory Shortage,0
ORD-2024-103639,Bifocal,Prescription Verified,17.0,48,1,0,Delhi,1,None,0
ORD-2024-103640,Single Vision,Lens Cutting,4.1,24,1,1,Chennai,0,None,0
ORD-2024-103641,Single Vision,Lens Cutting,12.7,30,0,0,Delhi,0,Logistics Delay,0
ORD-2024-103642,Bifocal,Lens Cutting,11.3,48,0,0,Hyderabad,0,Logistics Delay,0
ORD-2024-103643,Bifocal,Lens Cutting,22.3,60,1,2,Chennai,1,Supplier Delay,0
ORD-2024-103644,Single Vision,Frame Fitting,22.8,24,1,0,Delhi,1,None,0
ORD-2024-103645,Bifocal,Coating,31.8,60,0,0,Bangalore,0,Inventory Shortage,0
ORD-2024-103646,Single Vision,Quality Check,26.0,24,1,1,Mumbai,1,Machine Breakdown,1
ORD-2024-103647,Progressive,Packing,115.5,72,0,1,Hyderabad,0,None,1
ORD-2024-103648,Single Vision,Packing,25.1,24,1,0,Mumbai,0,Supplier Delay,0
ORD-2024-103649,Single Vision,Frame Fitting,14.6,18,1,0,Delhi,0,Machine Breakdown,0
ORD-2024-103650,Single Vision,Quality Check,17.8,24,1,0,Pune,0,None,0
ORD-2024-103651,Progressive,Shipped,138.3,60,0,2,Mumbai,2,Logistics Delay,1
ORD-2024-103652,Single Vision,Order Placed,5.6,24,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-103653,Progressive,Packing,126.3,72,0,0,Mumbai,0,Supplier Delay,1
